1242 : 55 : [[0.17, -0.28, -0.03, 0.41, 0.35, -0.67], [-0.86, -0.65, 0.71, -0.42, 0.39, -0.83], [-0.11, -0.29, -0.48, 0.64, -0.83, -0.24], [-0.51, 0.73, -0.2, 0.35, 0.15, -0.13], [0.38, 0.37, -0.92, 0.67, 0.77, 0.54], [-0.34, -0.95, -0.97, 0.12, -0.75, 0.99], [-0.66, -0.72, 0.13, -0.48, -0.32, 0.53], [-0.78, 0.8, -0.17, 0.29, 0.48, 0.37]]
-6 : 56 : [[0.51, 0.02, -0.09, -0.27, -0.37, 0.86], [-0.05, 0.55, 0.43, -0.4, 0.49, -0.96], [-0.32, 0.84, 0.38, 0.41, -0.02, -0.99], [-0.06, -0.57, 0.82, -0.39, 0.73, 0.46], [0.11, 0.01, -0.94, -0.85, 0.19, 0.68], [-0.15, -0.19, -0.84, 0.87, 0.23, 0.38], [-0.42, 0.11, 0.49, -0.92, 0.05, 0.58], [0.46, -0.26, 0.55, -0.09, -0.63, -0.27]]
801 : 57 : [[0.1, 0.74, -0.89, 0.26, 0.76, -0.67], [-0.46, 0.7, 0.77, 0.71, -0.44, 0.25], [0.62, 0.18, 0.96, -0.3, 0.29, 0.98], [0.82, 0.72, 0.16, -0.52, 0.94, -0.45], [0.87, 0.24, -0.67, 0.82, 0.22, -0.51], [0.05, 0.1, -0.88, 0.88, 0.24, -0.09], [-0.41, -0.23, -0.92, 0.02, -0.24, 0.5], [-0.21, -0.49, 0.6, -0.12, -0.8, 0.5]]
742 : 58 : [[-0.64, -0.09, -0.46, 0.7, -0.82, 0.78], [-0.9, 0.41, 0.2, -0.51, 0.84, -0.97], [-0.38, 0.17, 0.52, 0.02, 0.02, -0.3], [0.33, -0.85, 0.08, 0.63, -0.45, 0.95], [-0.31, -0.74, -0.77, 0.57, -0.4, -0.82], [-0.65, 0.96, 0.82, 0.75, -0.91, 0.77], [-0.77, -0.51, 0.2, 0.19, 0.9, -0.02], [-0.5, -0.93, -0.81, 0.3, 0.83, 0.58]]
612 : 59 : [[0.93, -0.91, -0.89, -0.62, 0.19, 0.2], [0.1, 0.5, 0.12, 0.96, 0.72, -0.45], [-0.18, 0.36, 0.95, 0.72, 0.64, 0.57], [0.7, 0.96, -0.12, 0.21, 0.86, -0.28], [0.84, -0.82, 0.64, -0.89, 0.56, -0.63], [0.13, 0.63, 0.94, -0.44, 0.13, 0.87], [0.59, 0.36, -0.97, 0.06, -0.59, -0.53], [0.15, 0.88, -0.21, 0.89, 0.61, -0.74]]
901 : 60 : [[0.84, 0.86, 0.98, -0.44, -0.84, -0.62], [0.94, -0.24, -0.59, -0.55, -0.51, 0.98], [-0.54, 0.46, -0.8, 0.44, 0.47, -0.85], [0.15, 0.79, 0.68, -0.54, 0.44, 0.39], [0.08, 0.28, 0.91, 0.28, -0.22, 0.51], [0.05, 0.39, 0.11, -0.91, 0.6, -0.43], [-0.32, -0.24, 0.57, 0.51, -0.45, -0.04], [-0.55, -0.98, -0.48, 0.74, -0.18, -0.27]]
-12 : 61 : [[-0.67, 0.39, 0.57, 0.78, 0.91, 0.12], [0.69, -0.23, 0.9, 0.86, 0.64, -0.27], [0.89, 0.45, 0.75, -0.35, -0.38, -0.61], [0.4, 0.07, -0.37, 0.26, 0.26, -0.63], [0.73, -0.86, -0.16, 0.56, -0.73, -0.89], [0.6, 0.46, 0.85, 0.11, 0.72, 0.47], [0.52, -0.67, 0.08, 0.88, 0.45, -0.03], [0.5, -0.03, -0.79, -0.22, 0.5, 0.78]]
1252 : 62 : [[-0.45, -0.61, 0.02, -0.67, 0.42, -0.66], [0.47, 0.06, 0.43, -0.16, -0.57, 0.27], [-0.45, 0.34, 0.14, -0.05, 0.97, 0.84], [-0.01, 0.15, 0.02, 0.0, -0.41, 0.25], [-0.9, -0.82, 0.46, 0.65, -0.72, 0.64], [0.15, 0.53, 0.36, -0.47, -0.97, 0.6], [0.56, 0.86, -0.14, -0.17, -0.67, -0.39], [-0.24, -0.6, -0.89, -0.1, 0.95, -0.95]]
1094 : 63 : [[-0.41, -0.35, 0.98, -0.39, -0.3, 0.51], [-0.01, 0.78, 0.9, -0.92, -0.09, -0.6], [0.74, -0.07, 0.14, -0.02, -0.25, -0.87], [-0.3, -0.17, -0.22, -0.96, -0.48, -0.82], [0.26, 0.81, -0.06, 0.55, -0.41, 0.17], [0.04, 0.18, -0.23, 0.02, 0.46, 0.99], [-0.65, -0.64, -0.04, 0.69, 0.67, -0.44], [0.89, -0.85, 0.9, 0.42, 0.19, -0.67]]
937 : 64 : [[0.74, -0.63, 0.23, 0.67, -0.04, 0.3], [-0.19, -0.87, -0.64, -0.83, 0.14, -0.81], [-0.72, -0.1, -0.46, 0.28, -0.19, 0.56], [0.38, 0.95, -0.59, -0.52, 0.5, -0.71], [0.79, 0.01, -0.23, -0.78, -0.59, 0.95], [-0.15, -0.34, 0.15, -0.86, 0.51, -0.44], [0.65, -0.19, 0.68, 0.99, -0.38, 0.64], [0.58, 0.89, 0.13, 0.64, 0.5, 0.66]]
385 : 65 : [[-0.91, 0.34, 0.06, -0.47, -0.94, 0.28], [0.53, 0.14, 0.64, 0.71, 0.82, 0.36], [-0.9, -0.76, -0.74, 0.14, -0.92, 0.66], [0.88, 0.29, -0.99, 0.25, 0.35, 0.16], [-0.92, 0.39, -0.23, -0.79, 0.11, -0.67], [0.83, 0.96, 0.79, -0.35, -0.46, 0.46], [0.39, -0.94, -0.88, 0.72, 0.99, 0.67], [0.32, -0.1, 0.5, -0.35, 0.68, 0.15]]
84 : 66 : [[-0.85, -0.44, -0.36, 0.51, -0.75, -0.1], [-0.52, 0.45, 0.42, 0.45, -0.41, 0.66], [-0.1, -0.17, 0.8, -0.86, 0.86, -0.28], [0.63, -0.7, -0.61, 0.51, -0.96, -0.68], [-0.59, -0.08, 0.15, -0.12, 0.6, 0.3], [-0.88, -0.97, 0.58, -0.75, 0.19, -0.54], [-0.83, -0.48, 0.6, -0.04, 0.64, 0.07], [-0.24, -0.95, 0.25, 0.2, -0.28, -0.19]]
1102 : 67 : [[0.93, 0.43, -0.48, -0.63, 0.32, 0.26], [0.73, -0.92, -0.71, -0.37, 0.76, -0.15], [0.17, 0.27, 0.13, -0.95, -0.2, 0.16], [-0.41, 0.13, 0.4, 0.83, 0.47, 0.43], [-0.78, -0.33, 0.17, 0.42, -0.71, -0.18], [0.76, -0.77, 0.02, -0.97, -0.31, -0.18], [0.26, 0.21, 0.86, 0.14, 0.66, -0.57], [-0.78, -0.38, -0.2, -0.41, 0.25, -0.95]]
645 : 68 : [[-0.68, -0.7, -0.98, -0.15, 0.02, 0.99], [-0.96, -0.84, -0.68, -0.52, -0.03, 0.0], [-0.95, -0.14, -0.12, 0.42, 0.0, 0.27], [-0.17, -0.42, -0.58, -0.17, -0.83, -0.03], [0.46, 0.48, 0.21, 0.67, 0.66, -0.16], [-0.74, 0.99, 0.88, 0.22, -0.84, 0.1], [0.81, -0.44, 0.04, 0.93, 0.99, -0.09], [0.57, -0.8, 0.77, -0.44, -0.65, -0.75]]
1252 : 69 : [[-0.54, -0.36, 0.53, -0.04, -0.73, 0.2], [-0.72, -0.67, -0.41, 0.11, -0.62, -0.09], [-0.09, -0.48, 0.33, 0.84, 0.19, 0.32], [0.19, 0.43, -0.82, 0.97, -0.57, 0.49], [-0.07, 0.54, -0.97, -0.58, -0.37, -0.72], [0.43, -0.8, -0.58, 0.37, 0.07, 0.94], [-0.86, 0.71, -0.44, -0.06, 0.03, 0.27], [-0.13, 0.43, -0.82, 0.05, 0.61, -0.42]]
132 : 70 : [[-0.55, -0.99, 0.49, 0.97, -0.41, -0.88], [0.21, -0.03, -0.85, 0.69, 0.21, -0.27], [-0.92, 0.01, -0.3, -0.65, -0.73, -0.86], [-0.15, -0.11, -0.45, -0.19, 0.28, 0.72], [0.61, 0.29, 0.62, 0.67, -0.61, 0.09], [-0.56, -0.81, -0.42, 0.16, -0.47, 0.0], [-0.16, 0.27, 0.58, 0.43, -0.11, -0.17], [-0.25, -0.22, 0.15, -0.99, 0.97, -0.5]]
928 : 71 : [[-0.79, 0.64, -0.88, -0.64, 0.53, -0.05], [0.3, -0.84, -0.47, 0.52, 0.79, -0.22], [-0.29, 0.81, -0.04, -0.62, -0.91, -0.99], [-0.97, -0.69, 0.93, 0.15, 0.65, -0.55], [-0.29, -0.96, -0.01, 0.25, 0.93, -0.57], [-0.13, 0.58, -0.72, -0.38, -0.89, -0.79], [-0.36, -0.45, -0.36, -0.48, -0.22, 0.53], [0.48, -0.91, 0.02, -0.23, 0.78, -0.93]]
1168 : 72 : [[0.2, -0.15, -0.8, -0.49, -0.64, 0.4], [-0.57, -0.95, -0.06, -0.91, 0.75, 0.53], [-0.99, -0.38, -0.98, -0.19, -0.96, 0.93], [-0.94, 0.37, -0.91, -0.14, -0.93, 0.98], [-0.98, -0.05, -0.81, -0.56, -0.21, 0.45], [0.66, 0.06, 0.7, -0.88, -0.73, 0.08], [-0.4, -0.77, -0.32, -0.63, 0.92, 0.89], [-0.26, -0.37, -0.07, -1.0, 0.28, 0.85]]
1319 : 73 : [[0.69, -0.44, -0.66, -0.41, -0.04, -0.92], [-0.01, -0.51, 0.8, -0.3, -0.56, 0.7], [0.98, -0.95, -0.92, -0.08, 0.95, 0.77], [-0.72, -0.15, -0.33, -0.62, 0.32, -0.2], [0.38, -0.64, 0.12, 0.23, 0.29, -0.65], [-0.22, -0.83, 0.43, -0.36, 0.14, -0.44], [-0.04, -0.43, -1.0, 0.85, -0.84, -0.65], [-0.91, 0.92, 0.61, -0.55, -0.97, -0.37]]
513 : 74 : [[-0.93, 0.6, 0.31, 0.95, 0.09, 0.65], [0.59, -0.98, -0.27, 0.63, 0.66, -0.6], [0.94, -0.56, -0.52, -0.79, -0.18, -0.57], [0.38, -0.32, 0.98, -0.87, -0.43, 0.38], [-0.34, -0.43, -0.52, -0.67, -0.35, -0.08], [0.57, -0.19, 0.94, 0.81, 0.73, 0.46], [0.59, 0.62, -0.44, 0.2, -0.53, 0.82], [0.91, 0.07, -0.09, 0.92, -0.18, 0.61]]
911 : 75 : [[0.1, -0.28, 0.82, -0.25, 0.49, 0.6], [-0.49, -0.27, 0.82, -0.56, 0.24, -0.49], [0.88, 0.92, 0.04, 0.89, 0.84, -0.95], [-0.47, 0.01, 0.88, -0.92, 0.88, 0.24], [0.14, -0.93, -0.45, -0.93, 0.85, 0.53], [0.03, -0.02, -0.53, 0.36, -0.65, -0.44], [-0.58, -0.15, -0.9, 0.84, -0.6, -0.43], [0.29, -0.77, -0.94, 0.72, 0.68, 0.67]]
-25 : 76 : [[-0.3392310689654221, -0.7944264794505868, 0.22528713138379897, -0.03301984753302149, 0.7045742135769604, -0.06204740134208554], [-0.776876187169863, -1.0216432855737676, -0.6044451988729481, -0.8277073263027297, -0.5106149861682764, -0.04747131493694293], [-0.768138641997827, -0.35222559813627574, -0.2754765020892688, 0.3035040096167161, 0.6017729006498591, 0.7670603591927802], [-0.739786837862235, 0.5939685365939897, -0.5156436464189617, 0.22883698032673558, 0.8786466177184371, -0.9641221111697709], [0.5363672370459105, -0.4614019759993642, -0.7006045686491473, -0.751086925501306, -0.5669677697590704, 0.4013550774060064], [-0.8763647451927824, -0.051527835392365356, -0.35882370147597553, -0.0545190884034194, 0.018888863526462824, 0.17841024804458236], [-0.07815013100387785, -0.8382647920079014, -0.5064822029317517, 0.8789741133028569, -0.7119023485914616, 0.145378692480629], [0.28, -0.77, -0.1, -0.98, 0.34, 0.34]]
-16 : 77 : [[-0.3490694615732982, -0.7487475213240408, 0.3117527511604171, 0.01122492614701312, 0.7295157594405761, -0.0861187752900494], [-0.8435959249002517, -1.0491428957347628, -0.5628989741362442, -0.7759400790747465, -0.686756682066858, -0.09630218667523377], [-0.7781077728089081, -0.4072411051148464, -0.17372378927197704, 0.2938762681434877, 0.5066587428780394, 0.6459121776420651], [-0.8852024218385887, 0.5921162315515521, -0.45252599808769894, 0.14764378642321765, 0.9839234739112637, -0.933145319854089], [0.5884102629503023, -0.3657650542242301, -0.5856334081165745, -0.7507354935116073, -0.5841694697028893, 0.319219307183686], [-0.8867435194444485, -0.12257337238325841, -0.2498443239830623, -0.006871732380177464, -0.052573872389905796, 0.13506531321385862], [-0.06758926974934842, -0.8751894397282963, -0.656387286886603, 0.9698635906620632, -0.7297977614862786, 0.029027433632263504], [0.28, -0.77, -0.1, -0.98, 0.34, 0.34]]
-41 : 78 : [[-0.2643046965425, -0.8880930261108755, 0.18634971899902492, 0.01462717008731454, 0.7863880862205201, -0.046819106495057175], [-0.8666041886762027, -0.9541007771996118, -0.521707605844332, -0.8756665785441402, -0.4783852614134099, 0.027566981276295116], [-0.7042523276890822, -0.3280811594316174, -0.30231824968884924, 0.20703092061528253, 0.6342567217040627, 0.8022106852544418], [-0.7426919171404635, 0.6026355661887283, -0.5019161044776959, 0.20697709551640547, 0.8010318893682729, -0.8812744891214005], [0.602947977056804, -0.4390872004919576, -0.7107032369864477, -0.7834288430069705, -0.6621262805089952, 0.44555401344848744], [-0.7980022837355826, 0.043871495243730074, -0.40229624173404227, -0.05570408135942259, 0.077166514300617, 0.11286524950862757], [-0.1712428765296015, -0.8985894893565457, -0.548479895208113, 0.8296413441399226, -0.7921390902369431, 0.17337304294471026], [0.28, -0.77, -0.1, -0.98, 0.34, 0.34]]
