294 : 55 : [[-0.03, 0.94, 0.38, 0.91, -0.61, -0.46], [-0.18, -0.65, -0.79, -0.42, -0.73, 0.29], [0.8, 0.69, -0.51, -0.05, 0.72, 0.99], [-0.27, -0.02, 0.57, -0.16, -0.97, 0.74], [0.43, 0.46, -0.42, -0.74, 0.25, 0.04], [-0.88, 0.88, 0.4, 0.71, 0.4, 0.33], [0.86, 0.9, -0.47, 0.68, 0.62, -0.7], [0.37, -0.32, -0.8, -0.47, 0.68, -0.49]]
1278 : 56 : [[-0.04, 0.45, 0.48, -0.54, -0.01, -0.45], [0.29, 0.04, 0.06, -0.03, 0.94, -0.56], [-0.65, 0.62, 0.5, -0.09, 0.4, -0.18], [-0.66, -0.06, -0.01, 0.63, 0.6, -0.8], [0.08, -0.86, 0.49, -0.92, 0.29, -0.02], [-0.36, -0.89, -0.65, 0.38, 0.89, 0.93], [0.03, -0.26, 0.3, -0.33, 0.56, 0.02], [-0.99, 0.36, 0.53, 0.11, 0.16, -0.04]]
494 : 57 : [[-0.4, -0.41, 0.43, 0.51, 0.48, -0.53], [0.91, 0.87, -0.2, 0.96, 0.29, 0.7], [-0.68, -0.16, 0.41, -0.66, 0.29, 0.27], [-0.52, 0.66, 0.59, -0.86, 0.53, -0.82], [0.54, 0.39, -0.09, -0.72, 0.71, 0.15], [-0.99, -0.77, -0.6, 0.94, 0.69, 0.73], [-0.01, -0.67, 0.91, 0.2, -0.51, 0.18], [0.78, 0.65, 0.74, -0.76, 0.63, 0.73]]
812 : 58 : [[-0.07, -0.32, -0.59, -0.99, 0.17, -0.27], [0.78, -0.18, 0.92, -0.38, 0.08, -0.33], [-0.95, -0.49, 0.14, 0.55, -0.39, -0.02], [-0.26, 0.95, -0.18, -0.73, -0.81, 0.36], [-0.17, 0.34, 0.31, 0.09, 0.89, 0.21], [0.82, 0.52, 0.64, -0.3, -0.56, -0.53], [0.27, 0.35, 0.77, -0.85, 0.69, -0.27], [-0.2, -0.59, 0.23, 0.62, 0.29, 0.77]]
539 : 59 : [[0.1, 0.77, 0.99, 0.17, -0.37, 0.61], [0.11, 0.1, -0.8, -0.19, 0.06, -0.86], [-0.41, -0.33, -0.65, 0.9, -0.99, 0.03], [0.16, -0.9, -0.13, 0.47, 0.63, -0.4], [0.61, 0.37, 0.94, 0.7, 0.93, -0.71], [-0.4, -0.55, 0.04, 0.53, 0.15, -0.05], [-0.64, -0.69, 0.75, -0.6, 0.73, 0.63], [0.93, 0.24, -0.5, 0.07, 0.17, 0.08]]
543 : 60 : [[0.69, -0.49, 0.1, -0.52, 0.31, -0.75], [0.55, -0.46, -0.15, -0.98, -0.29, 0.3], [-0.41, 0.19, -0.21, -0.89, -0.85, -0.44], [0.64, 0.01, -0.53, -0.89, -0.68, -0.13], [0.89, -1.0, -0.15, -0.65, 0.92, -0.96], [0.69, 0.02, 0.83, -0.52, -0.62, -0.96], [-0.3, -0.14, 0.34, 0.85, -0.19, -0.76], [-0.97, 0.02, -0.55, -0.16, 0.4, -0.3]]
1895 : 61 : [[-0.94, 0.2, -0.08, -0.25, 0.55, -0.62], [-0.55, 0.38, -0.78, 0.4, 0.54, 0.68], [0.51, 0.63, -0.9, 0.51, -0.28, -0.83], [-0.69, -0.02, 0.55, 0.73, -0.86, -0.19], [0.68, 0.27, 0.38, 0.36, -0.17, 0.45], [0.93, -0.1, 0.62, -0.78, 0.12, 0.26], [0.87, -0.38, 0.38, -0.57, -0.4, 0.79], [0.79, 0.66, -0.63, 0.39, 0.0, 0.72]]
610 : 62 : [[0.03, 0.54, 0.59, 0.02, -0.2, 0.71], [0.13, -0.59, -0.86, -0.66, -0.69, -0.3], [-0.75, 0.22, 0.13, -0.63, -0.62, 0.02], [0.16, -0.68, 0.97, 0.34, 0.16, 0.27], [0.8, 0.04, -0.46, 0.92, 0.56, -0.2], [0.79, -0.19, 0.37, 0.5, -0.12, 0.72], [0.76, -0.17, 0.7, 0.01, 0.53, -0.05], [-0.12, 0.47, 0.71, 0.93, 0.77, 0.77]]
473 : 63 : [[0.5, -0.8, 0.08, -0.45, -0.56, 0.07], [0.98, 0.86, -0.59, -0.03, 0.97, 0.16], [0.38, -0.53, -0.33, -0.03, -0.1, -0.25], [-0.45, 0.68, 0.98, -0.11, -0.3, -0.09], [0.46, 0.45, 0.91, -0.17, -0.15, 0.24], [-0.73, 0.54, 0.28, 0.32, -0.57, -0.7], [0.16, 0.04, -0.16, -0.13, -0.92, 0.92], [-0.87, -0.62, 0.3, 0.07, -0.99, -0.11]]
509 : 64 : [[-0.95, 0.71, 0.2, 0.27, 0.76, -0.74], [-0.2, 0.57, -0.04, 0.95, 0.44, -0.58], [-0.73, -0.93, 0.57, 0.81, -0.23, -0.34], [-0.62, 0.29, -0.27, -0.75, -0.82, 0.07], [-0.79, -0.89, -0.74, -0.04, -0.61, 0.13], [0.28, -0.79, -0.78, -0.57, -0.06, 0.32], [0.85, -0.27, 0.72, 0.11, 0.0, 0.94], [-0.35, -0.87, -0.82, -0.39, 0.94, 0.9]]
827 : 65 : [[0.8, 0.14, -0.67, 0.73, -0.54, -0.33], [-0.71, -0.03, 0.95, -0.48, 0.83, -0.13], [0.19, -0.4, 0.89, -0.36, -0.26, 0.35], [0.91, 0.63, 0.25, 0.06, -0.78, 0.27], [0.25, -0.25, 0.96, 0.34, -0.16, -0.9], [0.59, -0.35, -0.3, 0.11, -0.68, 0.64], [0.85, 0.61, 0.84, 0.18, 0.02, -0.52], [0.77, -0.52, -0.23, -0.35, -0.5, 0.59]]
1371 : 66 : [[0.89, 0.56, 0.57, -0.28, 0.04, 0.94], [-0.65, 0.99, 0.0, 0.6, -0.45, 0.79], [0.18, -0.73, 0.67, 0.85, -0.98, -0.37], [-0.14, -0.32, 0.25, -1.0, 0.03, 0.9], [0.07, -0.16, 0.4, -0.54, 0.97, 0.39], [0.81, 0.9, -0.26, -0.97, 0.73, 0.75], [0.98, -0.63, -0.55, -0.81, -0.2, -0.94], [0.08, -0.13, 0.33, 0.31, 0.02, 0.87]]
130 : 67 : [[0.22, 0.24, -0.44, -0.92, -0.94, 0.15], [0.98, 0.89, 0.1, 0.78, -0.96, 0.01], [0.78, 0.74, -0.59, -1.0, 0.49, 0.23], [-0.66, -0.88, 0.71, -0.79, -0.41, -0.84], [0.47, 0.29, -0.13, 0.42, -0.81, 0.66], [-0.6, 0.95, -0.98, -0.64, 0.78, -0.32], [-1.0, -0.93, -0.26, 0.42, -0.98, -0.69], [0.73, -0.91, -0.26, -0.85, -0.09, 0.78]]
943 : 68 : [[0.24, -0.77, -0.02, 0.88, -0.65, 0.85], [-0.94, 0.06, -0.75, -0.15, 0.82, 0.24], [-0.95, -0.03, -0.02, -0.32, -0.69, 0.37], [0.52, -0.96, 0.99, -0.94, 0.9, -0.79], [0.96, 0.34, 0.78, 0.34, 0.28, -0.83], [-0.78, -0.05, -0.92, 0.23, 0.19, -0.75], [-0.98, -0.1, 0.88, 0.89, 0.67, -0.46], [0.55, -0.07, 0.28, 0.51, -0.85, 0.23]]
243 : 69 : [[-0.08, -0.52, 0.74, 0.16, 0.11, -0.45], [-0.05, 0.44, -0.61, -0.07, -0.59, -0.83], [0.2, 0.68, 0.18, 0.97, -0.21, 0.14], [0.5, 0.45, 0.4, -0.38, 0.92, -0.64], [0.68, 0.19, 0.07, -0.7, -0.7, 0.57], [-0.25, 0.15, 0.26, -0.95, -0.45, -0.76], [0.08, -0.25, 0.75, 0.53, 0.2, -0.37], [0.15, 0.0, -0.54, -0.91, -0.21, -0.54]]
1371 : 70 : [[0.17, 0.86, -0.25, 0.11, 0.25, 0.37], [-0.62, -0.8, -0.43, -0.46, -0.98, 0.86], [0.41, -0.78, 0.62, -0.58, -0.91, -0.4], [0.85, 0.09, 0.38, 0.29, -0.32, 0.25], [0.62, 0.99, 0.83, 0.57, 0.9, 0.03], [0.74, 0.26, 0.18, 0.81, 0.05, -0.93], [-0.83, -0.95, -0.01, 0.53, -0.46, -0.95], [-0.56, 0.8, 0.35, -0.05, -0.03, 0.13]]
1067 : 71 : [[-0.68, 0.77, -0.87, -0.38, 0.5, -0.66], [0.94, -0.93, -0.58, 0.71, -0.6, 0.11], [0.24, -0.21, 0.58, -0.9, -0.4, -0.83], [-0.86, -0.78, -0.32, 0.45, -0.35, -0.46], [-0.42, 0.78, 0.72, 0.54, -0.98, 0.87], [0.63, 0.99, -0.61, 0.92, -0.5, 0.74], [-0.42, 0.32, -0.09, -0.48, 0.55, -0.63], [-0.27, 0.34, 0.72, 0.08, 0.23, -0.38]]
537 : 72 : [[0.5, 0.76, -0.56, 0.18, -0.58, -0.62], [-0.85, -0.84, -0.5, -0.21, -0.61, 0.67], [0.2, -0.86, -0.87, 0.74, -0.4, 0.24], [0.23, 0.31, -0.17, -0.1, 0.97, -0.76], [0.62, -0.58, -0.13, -0.06, 0.78, 0.87], [-0.43, -0.86, -0.7, 0.59, -0.68, -0.87], [-0.04, -0.42, -0.7, 0.86, 0.29, 0.93], [0.29, 0.6, -0.69, 0.97, -0.43, -0.41]]
273 : 73 : [[-0.36, 0.15, 0.87, -0.51, -0.47, 0.69], [-0.49, -0.78, 0.3, -0.93, -0.22, 0.95], [-0.5, 0.43, 0.33, 0.89, -0.04, -0.74], [-0.87, -0.14, 0.12, -0.27, 0.8, -0.42], [-0.81, -0.15, -0.06, 0.59, 0.53, -0.09], [0.49, -0.51, 0.53, -0.61, 0.75, -0.1], [-0.16, -0.8, -0.43, -0.65, 0.92, -0.38], [-0.18, -0.02, 0.61, -0.32, -0.74, -0.12]]
1397 : 74 : [[0.53, 0.89, -0.43, 0.48, -0.93, -0.06], [-0.08, -0.19, -0.06, -0.23, 0.86, -0.1], [0.24, -0.31, 0.96, -0.06, 0.71, -0.46], [0.79, 0.31, 0.09, 0.36, 0.32, -0.73], [-0.84, -0.8, -0.54, -0.15, 0.21, 0.83], [0.32, -0.82, -0.88, 0.32, -0.3, 0.1], [-0.42, -0.47, -0.58, -0.22, 0.31, -0.54], [0.52, -0.08, 0.63, -0.7, 0.95, 0.07]]
489 : 75 : [[-0.43, -0.1, 0.71, -0.27, 0.78, -0.84], [0.35, 0.69, 0.33, 0.17, -0.29, 0.22], [-0.05, -0.25, -0.6, -0.52, -0.7, -0.97], [-0.27, 0.73, 0.07, 0.79, -0.17, -0.33], [-0.59, -0.33, -0.63, 0.28, 0.06, 0.22], [0.24, -0.61, -0.84, -0.44, 0.62, 0.43], [0.44, 0.04, 0.98, -0.58, 0.79, -0.71], [0.05, 0.48, -0.29, 0.25, -0.59, 0.9]]
814 : 76 : [[0.13822378490969853, 0.18700397059288115, -0.08260179542066134, -0.22356333662343528, -0.787690187276258, 0.7854324770588084], [-0.35055780515405044, 0.5819293880097753, 0.06313449838981641, -0.45346769428106315, 0.16685574727765345, -0.5171913301319386], [-0.1260777836057158, 0.1990956092112945, 0.29025150274938416, 0.5596184802161719, -0.04466869191554423, -0.6723115030197475], [-0.3728449777067052, 0.9552471974281069, 0.2672745996071345, -0.4549506400246162, -0.8314872346805209, -0.7269351819229568], [-0.4358448729681256, -0.7497641785082223, -0.3479387856880058, 0.012564620595544973, -0.7365872437460437, 0.7065199464663545], [-0.3397387942803584, -0.44983221910877125, 0.6625282340158578, 0.30673052555784935, -0.27995934181244897, -0.1471036463945785], [-0.45678083924569907, -0.18556601729857983, 0.780775078913902, 0.17326718419571988, 0.7701089278081511, -0.7872098091569626], [0.55, -0.17, 0.01, 0.87, -0.75, 0.2]]
1397 : 77 : [[0.013651464806939455, 0.13508301669106776, -0.07348463631793772, -0.09972140815479702, -0.9623879810638108, 0.8245038258121387], [-0.2990665558548379, 0.5111579161741948, 0.09929225845040811, -0.4820229743443479, 0.12439208180371773, -0.48645028608036467], [-0.20499088639789576, 0.15443336184786252, 0.2899657891372385, 0.4714181734656584, 0.09403090882019867, -0.5451997628345526], [-0.4948577886930033, 0.8257977816921979, 0.23281021121329898, -0.32636409344946354, -0.8917262054283568, -0.766170642109773], [-0.34016149103726867, -0.7509414848927295, -0.4596552355698124, -0.005823205792099828, -0.5817956084135004, 0.6449487006881871], [-0.22561436098025217, -0.4908668516029332, 0.7743802795631337, 0.27617910215052316, -0.21158473145874862, -0.022452774701143513], [-0.4023514433077015, -0.11909485514089216, 0.7764521331296363, 0.21353344077172526, 0.8800165441664181, -0.8757555604208307], [0.55, -0.17, 0.01, 0.87, -0.75, 0.2]]
1038 : 78 : [[0.14590190151654658, 0.18529475786301725, -0.13995593428471176, -0.18875487788332646, -0.7841083520790788, 0.7169364163068797], [-0.43397007718752234, 0.6193979833043579, 0.004132300398331259, -0.3919226364167162, 0.11100253379316045, -0.4689291340617531], [-0.19027472991236347, 0.15067750150556417, 0.4167354567253637, 0.580894336141627, -0.009755913016103096, -0.6352308422256377], [-0.38580213247796613, 0.8329811993665187, 0.30603569849977524, -0.4300504888592525, -0.7813266156387673, -0.7942940510654555], [-0.44097165231463514, -0.6405589259525886, -0.3234421924897337, -0.013148435510585338, -0.5804284692989734, 0.5844679355851219], [-0.349425985893425, -0.4155313151504985, 0.7970497405311809, 0.29377981477182935, -0.3005580548172469, -0.021065618097935918], [-0.4871808748958291, -0.0730496387665198, 0.8107431155626419, 0.302900036759036, 0.8257907258063644, -0.7294815252693425], [0.55, -0.17, 0.01, 0.87, -0.75, 0.2]]
